RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2269,15777553,1107,0.08764960640296066,0,0,1.6284676927149706,1.378685672134612,0.7580718413450023,1,1,0,-0.01019360407066647,1
2270,15613097,1362,-0.4710762819906437,0,0,-0.5646648934149681,-0.35020386455104724,-1.2258476714090278,2,0,1,-0.28499841713086743,0
2271,15622217,2661,-1.1643102546271529,0,0,-0.08789693990845966,1.03290776479748,0.19670167968129038,2,0,0,-1.2496447141014662,1
2272,15703588,2100,0.1497302606689167,1,1,-1.3274936190253817,-0.004425957213915414,1.2361058452368572,2,1,0,-1.1262610591551696,0
2273,15570835,846,-1.6506087130438085,1,0,1.7238212834162723,-0.35020386455104724,0.5699052496101641,1,1,1,-1.0235254515003014,1
2274,15679299,2429,0.7808835790394698,2,0,-1.1367864376227783,0.6871298574603482,0.7587262281984409,1,0,1,-0.36724978188153745,0
2275,15808044,2655,-0.7297456747654606,0,0,2.4866500090266856,1.378685672134612,0.48591582688248675,3,1,0,0.13564203310668663,1
2276,15579208,505,-1.040148946095241,0,0,0.8656389671045572,0.3413519501232164,-1.2258476714090278,2,1,1,1.5959631880769447,0
2277,15684951,1146,-1.1229231517831821,0,0,1.9145284648188758,-1.0417596792253108,-0.12169574917116283,2,1,0,-1.603008163709336,1
2278,15667620,750,0.8429642333054258,0,0,0.38887101359804876,0.3413519501232164,-1.2258476714090278,2,1,0,-0.597463632493442,0
2279,15582960,2443,-1.8368506758416767,0,0,-0.5646648934149681,-0.004425957213915414,0.7908022427220253,1,0,1,0.7930860696870239,0
2280,15590730,1251,0.9774723175483306,2,1,-0.4693113027136664,1.378685672134612,-1.2258476714090278,2,1,0,-0.8702149784530007,0
2281,15763747,2268,0.8429642333054258,0,1,-0.27860412131106305,0.6871298574603482,-1.2258476714090278,2,1,1,-0.6826921680655278,0
2282,15778320,2587,2.043190215780576,1,0,0.10281024149414371,-0.004425957213915414,1.1541081113232097,1,0,0,1.021842722034606,0
2283,15642787,1281,-0.812519880453402,0,1,-0.18325053060976135,-1.3875375865624426,0.9064575462583842,1,0,0,0.19393691927988996,0
2284,15624633,1402,0.5325609619756456,0,1,0.5795781950006521,1.378685672134612,-0.02398151179880814,1,1,1,1.2333053175588085,0
2285,15766765,2003,0.13938348495792402,1,1,0.0074566507928420294,0.6871298574603482,-0.2600023258849246,1,1,0,1.2301862524911293,0
2286,15783615,2228,-0.21240688921582687,1,1,1.0563461485071606,-0.695981771888179,0.8475939823111206,4,1,1,-0.9097038341860842,1
2287,15640161,391,-0.336568197747739,1,1,0.48422460429935044,-0.004425957213915414,1.3057276059847742,2,0,0,0.6817787279937892,0
2288,15619889,2716,-0.9780682918292848,0,1,-1.23214002832408,-0.35020386455104724,-1.2258476714090278,1,1,0,1.6532964625077016,0
2289,15579166,1878,-0.3262214220367463,0,0,-0.8507256655188732,0.6871298574603482,-0.09226356651981045,1,1,1,1.0582707658525816,0
2290,15789097,1375,-0.06755202926192945,0,1,0.8656389671045572,1.03290776479748,-1.2258476714090278,2,0,1,-0.9585634485428038,1
2291,15674880,98,0.07730283069196799,2,1,1.0563461485071606,-1.0417596792253108,-1.2258476714090278,2,1,0,-0.8338462311276422,0
2292,15778157,1888,-0.5435037119675924,2,1,-1.1367864376227783,1.03290776479748,0.22815600265344513,2,1,0,0.16008209979549914,0
2293,15779064,479,0.2738915692008288,0,1,-1.1367864376227783,-1.0417596792253108,-1.2258476714090278,2,1,1,-1.391073978484317,0
2294,15801265,2575,0.3980528777327409,2,0,0.5795781950006521,-1.7333154938995745,-0.2997336889401028,1,1,0,1.6991446497114933,1
2295,15589204,857,-0.6159311419445411,0,1,-0.5646648934149681,1.378685672134612,0.885975862802999,1,1,0,0.32503207439658116,0
2296,15664543,2420,0.5015206348426676,0,1,0.10281024149414371,0.6871298574603482,-1.2258476714090278,1,0,1,0.9178938837961845,1
2297,15582714,1895,1.0188594203923014,1,1,0.7702853764032556,1.378685672134612,0.5374987561025506,1,0,1,0.6184406838179753,1
2298,15797595,1058,0.6049883919525944,0,0,0.10281024149414371,1.378685672134612,0.8828331070329578,1,1,1,0.06747523730772571,0
2299,15614034,1689,-0.4503827305686584,1,1,2.105235646221479,-1.0417596792253108,1.410988367819782,2,1,1,-1.118173261008165,0
2300,15763171,1237,-0.005471374995973408,1,0,-1.3274936190253817,-1.0417596792253108,0.606546906625521,1,1,1,-1.30009159644825,0
2301,15647266,2864,0.004875400715019266,2,0,0.5795781950006521,1.7244635794717436,0.9526076061280038,1,1,0,-1.4147238889782512,0
2302,15757577,2006,0.2635447934898361,0,0,2.105235646221479,1.03290776479748,-1.2258476714090278,2,1,1,0.32052258482752705,0
2303,15736656,1081,0.7498432519064918,0,0,0.9609925578058589,-0.35020386455104724,-1.2258476714090278,2,0,1,-0.17594173380697983,0
2304,15635078,490,0.6567222705075577,2,1,0.5795781950006521,-1.7333154938995745,0.7726283026667535,1,0,1,1.514649959917685,0
2305,15680141,2900,1.122327177502228,2,0,-0.3739577120123647,0.6871298574603482,1.1451454315245333,1,1,1,0.11642736114852877,0
2306,15576945,567,-0.7090521233434752,0,1,-0.9460792562201749,-1.7333154938995745,-1.2258476714090278,1,1,0,0.7377476614243227,0
2307,15602034,1434,0.48082708342068226,0,0,-0.4693113027136664,-1.0417596792253108,0.8025259125584651,1,1,0,-0.4652567985576802,0
2308,15732020,2340,-0.41934240343568036,1,1,1.7238212834162723,0.3413519501232164,0.48806105539908645,2,0,1,1.5045351259512048,0
2309,15611029,1234,-1.6816490401767865,1,0,-0.5646648934149681,-0.35020386455104724,1.0179852281872341,1,1,0,0.40905137885529,0
2310,15621210,89,-0.5331569362565998,1,1,0.6749317857019538,1.378685672134612,0.7526142902469634,1,1,1,-1.1950096909198133,1
2311,15569222,1785,1.3499562431440668,0,1,-0.6600184841162697,0.3413519501232164,1.1318668115896213,1,1,1,-1.0437450338128174,0
2312,15664639,1746,-0.05720525355093678,0,1,-1.8996151632331917,1.378685672134612,0.8338736552569148,1,0,0,1.3194591218617366,0
2313,15724223,331,-1.0918828246502041,0,0,1.533114102013669,-0.004425957213915414,-1.2258476714090278,1,0,0,-1.5659746348846333,1
2314,15644621,1817,-0.5538504876785851,1,0,0.10281024149414371,1.378685672134612,0.4851425188815459,2,1,0,0.8881901665750281,0
2315,15756056,1460,-0.9263344132743214,2,0,-1.0414328469214764,-0.695981771888179,-1.2258476714090278,2,1,0,1.5875726474265768,0
2316,15700353,833,0.11868993353593868,0,0,-0.18325053060976135,0.3413519501232164,-1.2258476714090278,2,1,0,-0.8496451816650261,0
2317,15624388,1154,-0.015818150706966082,1,0,1.0563461485071606,-0.004425957213915414,1.264657979342476,1,1,1,-0.22151534868865172,1
2318,15627212,2473,-0.21240688921582687,0,0,-0.27860412131106305,-1.0417596792253108,0.5437772157147486,1,1,1,-0.8886699249676233,0
2319,15648005,2337,0.2221576906458654,2,1,-0.5646648934149681,-1.0417596792253108,-1.2258476714090278,2,1,1,1.4371619641472757,0
2320,15681446,2549,-0.15032623494987085,1,0,-0.18325053060976135,1.378685672134612,1.2919874053156222,1,1,1,0.9293556697621207,0
2321,15775888,1736,-0.5952375905225558,1,0,-0.08789693990845966,-0.004425957213915414,0.14649916534456436,1,1,1,0.43454087174042555,0
2322,15749019,2845,-1.0918828246502041,1,1,0.5795781950006521,0.3413519501232164,0.2774377595880147,2,1,1,1.082135256615988,0
2323,15709928,1941,-0.8642537590083653,2,0,0.1981638321954454,-1.3875375865624426,-1.2258476714090278,2,1,0,-1.6810906894159887,0
2324,15784676,852,-0.6987053476324826,0,1,1.1516997392084622,0.3413519501232164,0.78183667804376,2,1,0,1.1301461138452424,0
2325,15748116,2913,0.3152786720447995,0,0,-0.9460792562201749,-1.0417596792253108,1.1484697744375931,1,1,1,-0.8358692674769415,0
2326,15612193,1230,1.153367504635206,2,1,-0.9460792562201749,1.7244635794717436,0.626009907043812,2,1,0,0.8375619169502387,0
2327,15762984,1750,-0.026164926417958756,2,1,-0.3739577120123647,0.6871298574603482,-1.2258476714090278,2,0,0,0.3966217211066306,0
2328,15613713,1450,-0.06755202926192945,0,1,-0.8507256655188732,-0.004425957213915414,-0.5057676221383371,1,1,1,-1.5531643319091717,0
2329,15664204,1775,0.5739480648196164,2,1,-0.9460792562201749,-1.0417596792253108,-1.2258476714090278,2,1,1,-1.4230241807146358,0
2330,15639415,2593,2.063883767202561,0,1,-0.3739577120123647,-0.695981771888179,1.3776335502828283,1,1,0,1.4515736202034228,0
2331,15806332,1522,-1.7230361430207572,2,0,0.0074566507928420294,-0.004425957213915414,-1.2258476714090278,2,1,1,1.3065030990598427,0
2332,15614929,460,-1.474713525956933,1,1,-1.0414328469214764,-1.7333154938995745,0.3161816924683129,2,1,0,0.8315997502570619,0
2333,15695492,2089,-2.1886410500154274,0,0,-0.9460792562201749,0.3413519501232164,1.2835076223059272,1,1,0,1.3999609792451815,0
2334,15635972,1571,-1.7230361430207572,2,1,-0.27860412131106305,1.03290776479748,-1.2258476714090278,2,1,0,1.4962581354758488,0
2335,15616380,2801,1.5775853087859057,2,0,-0.18325053060976135,-1.3875375865624426,-1.2258476714090278,2,0,0,-1.6108307795946353,0
2336,15581440,534,0.7601900276174844,1,0,0.8656389671045572,0.3413519501232164,0.54455885781228,2,1,1,-0.33974855549760163,1
2337,15654390,1146,-0.10893913210590014,0,1,-0.5646648934149681,0.6871298574603482,1.2515548562492285,1,1,0,-1.293184511453363,1
2338,15660688,1407,0.522214186264653,2,0,-0.3739577120123647,1.378685672134612,-1.2258476714090278,2,0,0,1.2329952716751225,0
2339,15806307,861,-1.1746570303381456,0,1,-0.18325053060976135,-0.695981771888179,-1.2258476714090278,2,1,1,-1.382198110822526,0
2340,15647975,2729,0.004875400715019266,1,1,-1.23214002832408,-0.004425957213915414,1.1307354579774678,1,0,0,0.7246521788362731,0
2341,15595728,2592,-1.319511890292043,1,1,0.1981638321954454,-1.7333154938995745,0.6858067295381176,1,0,0,0.38593391956485884,1
2342,15735388,2779,0.6877625976405357,0,0,-1.3274936190253817,0.6871298574603482,0.5157357052963836,2,1,0,1.5636469473804686,0
2343,15788535,2574,-0.5952375905225558,2,1,0.48422460429935044,-0.004425957213915414,-1.2258476714090278,1,1,0,0.48613977538806064,0
2344,15765902,997,0.5739480648196164,1,1,-0.08789693990845966,-0.004425957213915414,1.3871291314500287,2,1,1,0.6185603201432563,0
2345,15642345,2863,0.6567222705075577,1,0,0.9609925578058589,-0.35020386455104724,0.26562449821322764,1,1,0,-1.6088082649153592,1
2346,15641250,392,1.4844643273869715,2,1,-0.08789693990845966,1.378685672134612,1.6523215273979577,1,1,0,-1.3301542226452487,0
2347,15706163,816,-1.3712457688470063,1,1,0.6749317857019538,-0.35020386455104724,0.5952474743597529,1,0,0,-0.1280320805621926,1
2348,15746708,2287,-0.6366246933665265,1,1,1.533114102013669,0.6871298574603482,0.6967880236936541,1,1,0,-0.6074570912345648,1
2349,15775203,464,1.7948675987167517,0,1,0.5795781950006521,-0.695981771888179,0.8450067261330505,1,0,0,-0.6944900834163014,0
2350,15787907,2762,0.7084561490625211,1,0,0.2935174228967471,-0.004425957213915414,0.9735050327863819,3,1,0,0.8521851971457274,1
2351,15646764,1594,-0.3469149734587316,1,0,1.8191748741175742,-0.695981771888179,0.681774950041399,2,1,0,-1.128389646739128,1
2352,15678284,2098,0.004875400715019266,0,1,-0.3739577120123647,0.6871298574603482,-0.029848715798485314,3,1,0,0.5105593230559675,1
2353,15726791,1968,-0.13997945923887817,2,0,0.5795781950006521,-1.0417596792253108,1.3053048108538976,1,1,1,0.7832744998939296,1
2354,15813144,2067,-0.99876184325127,0,0,-1.23214002832408,0.6871298574603482,0.25837255201082954,2,1,0,1.610559689211251,0
2355,15669342,878,0.8326174575944332,1,1,-0.3739577120123647,-1.0417596792253108,0.8234254227409906,2,1,0,0.6780573079395219,0
2356,15710366,1093,-0.84356020758638,2,0,0.2935174228967471,-1.3875375865624426,-1.2258476714090278,1,1,1,-0.2862340795254109,1
2357,15614934,1742,-0.26414076777079026,1,0,-0.18325053060976135,-0.35020386455104724,1.0614100384717762,1,1,0,-1.1209789762820124,0
2358,15588701,1476,-0.6055843662335485,0,0,-0.08789693990845966,-0.35020386455104724,-1.2258476714090278,2,1,0,-1.125960055551883,0
2359,15665438,1228,0.19111736351288738,0,1,0.38887101359804876,-1.3875375865624426,1.3891330008667673,1,0,1,-1.4691521569407777,0
2360,15644896,2593,0.12903670924693136,1,1,-0.6600184841162697,-0.695981771888179,0.5144857510789043,1,1,1,1.4305056285434572,0
2361,15670205,304,-1.3712457688470063,1,0,0.1981638321954454,-0.004425957213915414,0.5471510823940867,1,1,0,-0.1871503359217405,0
2362,15635776,2645,0.36701255059976284,1,0,0.38887101359804876,-0.004425957213915414,1.2558898686449687,2,1,1,0.9009825588796991,0
2363,15791053,1609,0.6049883919525944,1,1,0.5795781950006521,-0.35020386455104724,0.7441678436236301,1,1,1,-1.7402678934881386,1
2364,15644005,1196,-0.8228666561643946,0,0,-0.5646648934149681,1.378685672134612,-1.2258476714090278,2,0,1,-0.39248052643525166,0
2365,15796343,190,0.584294840530609,0,0,-0.7553720748175714,-1.0417596792253108,0.10100349232838322,2,0,0,-0.15070264253289722,0
2366,15751057,741,0.522214186264653,1,1,-0.6600184841162697,-0.004425957213915414,0.4169364326563874,1,0,0,0.1077688559963325,0
2367,15623430,1177,0.2221576906458654,0,1,-0.4693113027136664,1.378685672134612,-1.2258476714090278,2,1,0,1.073084455606475,0
2368,15682600,1572,-0.3158746463257536,1,1,0.0074566507928420294,1.378685672134612,1.3303606311687337,1,1,0,-0.33922288600439804,1
2369,15769312,915,-0.967721516118292,2,1,0.8656389671045572,1.7244635794717436,-1.2258476714090278,2,1,1,1.4781387966760404,0
2370,15708212,1558,-0.026164926417958756,2,0,1.4377605113123673,0.6871298574603482,0.6692140240397957,1,1,0,1.260644304565583,1
2371,15650258,2458,-1.7747700215757207,0,0,-0.3739577120123647,-1.0417596792253108,0.5866644767692069,1,1,0,1.6616850903679852,0
2372,15604345,1383,0.8222706818834405,0,0,-1.6135543911292867,1.378685672134612,-0.17184777811508137,1,1,1,0.7947081156786229,0
2373,15578297,775,0.8946981118603892,1,0,0.38887101359804876,-1.3875375865624426,0.7861535798065251,1,1,0,0.6680814120891743,1
2374,15671789,2849,-0.3572617491697243,0,1,-0.7553720748175714,-0.695981771888179,0.284930272693918,2,1,0,1.1964470698618428,0
2375,15726186,984,-0.11928590781689281,2,1,-0.9460792562201749,-0.35020386455104724,0.9127227033702554,2,1,0,-0.036635144747826476,0
2376,15764618,2658,1.7017466173178177,2,0,0.0074566507928420294,0.3413519501232164,-1.2258476714090278,1,1,1,-0.25948492742467255,0
2377,15730738,468,1.4016901216990303,2,1,-0.7553720748175714,1.378685672134612,-1.2258476714090278,2,1,1,-1.4238092940992915,0
2378,15637650,2824,-1.0504957218062334,0,1,1.0563461485071606,1.378685672134612,0.2927010164090716,2,0,1,-1.5038366056517891,0
2379,15606267,2831,-0.29518109490376826,0,0,-0.08789693990845966,-0.35020386455104724,0.3550782034246516,1,1,1,0.18028481477727049,0
2380,15625904,2762,-0.27448754348178295,0,1,-1.23214002832408,1.378685672134612,-0.02891273264294251,2,0,0,-1.1973872889947634,0
2381,15654463,1839,1.9707627858036272,0,1,-0.4693113027136664,-0.35020386455104724,-1.2258476714090278,2,1,0,0.7215117252976497,0
2382,15774151,1260,-0.3779553005917097,2,0,0.1981638321954454,0.6871298574603482,1.6576832363852065,1,0,0,-1.485436086709569,1
2383,15693259,2754,0.2635447934898361,0,1,-0.8507256655188732,-1.3875375865624426,0.8289435563103985,1,1,1,-0.7771156594634895,0
2384,15642468,563,0.48082708342068226,0,1,0.2935174228967471,1.378685672134612,0.9015788943312052,2,0,0,1.2968266418027128,0
2385,15758531,2863,0.8429642333054258,0,0,0.10281024149414371,1.7244635794717436,-1.2258476714090278,2,1,0,0.9407247723539659,0
2386,15728352,2881,-0.2848343191927756,0,1,-1.1367864376227783,-0.35020386455104724,0.7055761682771958,1,0,0,0.7317326321688123,0
2387,15637240,2786,-1.1332699274941749,0,1,0.6749317857019538,-0.35020386455104724,0.7702827352898067,2,1,0,-0.09722503124233395,0
2388,15595588,554,1.2671820374561256,2,0,0.0074566507928420294,-0.35020386455104724,-1.2258476714090278,2,0,1,1.4257452156933275,0
2389,15778395,1751,1.153367504635206,1,1,-0.4693113027136664,-0.35020386455104724,0.19760897431203153,2,1,0,-0.5482400663506573,1
2390,15711825,2653,0.04626250355898996,2,0,-0.3739577120123647,-1.3875375865624426,0.09208568843442466,2,1,0,-0.19636042017828412,0
2391,15599251,556,-0.5021166091236218,1,1,-0.6600184841162697,0.6871298574603482,1.7346135190296836,2,1,0,0.2380858533286749,0
2392,15570004,2659,2.063883767202561,0,1,-0.7553720748175714,-0.695981771888179,-1.2258476714090278,2,1,0,0.37867383785439035,0
2393,15656912,28,-0.015818150706966082,2,1,1.1516997392084622,-0.35020386455104724,-1.2258476714090278,1,1,1,0.8746724790483419,0
2394,15657342,682,2.063883767202561,1,1,-1.0414328469214764,-0.35020386455104724,1.145718721207303,1,1,0,-0.684805279438803,1
2395,15716284,2764,-1.1125763760721894,0,1,0.38887101359804876,1.378685672134612,-1.2258476714090278,2,1,1,-0.3692062183578967,0
2396,15672374,2098,0.2221576906458654,0,1,1.247053329909764,1.03290776479748,1.4989025089572083,1,0,0,-0.759600588440354,1
2397,15732476,1271,-0.5228101605456071,0,0,-1.1367864376227783,-0.695981771888179,-1.2258476714090278,2,0,1,0.4453102276957974,0
2398,15747724,322,0.21181091493487275,2,0,-0.4693113027136664,1.7244635794717436,-1.2258476714090278,1,1,0,-1.336429217462234,0
2399,15633877,1857,0.5739480648196164,2,0,0.2935174228967471,1.03290776479748,0.3029272734677311,1,1,1,-0.4235611047371841,0
2400,15672516,2753,-1.1332699274941749,1,1,1.1516997392084622,0.6871298574603482,0.22257472227525565,2,1,0,1.3871475462495817,0
2401,15607827,1909,0.6256819433745797,1,1,-0.4693113027136664,-0.35020386455104724,0.9132548033833378,2,1,1,-0.9931484321694249,0
2402,15751336,2868,-0.21240688921582687,2,1,-0.8507256655188732,-0.695981771888179,-1.2258476714090278,2,0,1,-1.5581161976577529,0
2403,15646539,1552,-1.2367376846041016,0,1,-0.7553720748175714,-0.695981771888179,0.31737475044945335,1,1,0,-0.7528656545530663,0
2404,15756901,436,-0.09859235639490747,0,0,-1.23214002832408,-0.35020386455104724,0.24139952322002395,2,0,1,-1.2508412512442828,0
2405,15809286,371,-0.20206011350483422,1,1,-0.18325053060976135,1.03290776479748,0.9905835199532744,2,0,0,0.9100128408683061,1
2406,15759021,1369,0.35666577488877016,0,1,-0.3739577120123647,1.378685672134612,-1.2258476714090278,1,1,0,1.1640821399632175,0
2407,15725039,1751,0.5325609619756456,2,1,-0.6600184841162697,1.03290776479748,-0.07722100298731203,1,1,1,0.451973866679938,0
2408,15579130,479,0.5946416162416017,1,0,0.38887101359804876,-1.7333154938995745,0.6812955792163597,1,1,0,1.4156303817268467,1
2409,15754112,1890,0.025568952137004615,2,1,1.533114102013669,0.6871298574603482,-1.2258476714090278,2,1,1,-1.0107045412343718,0
2410,15735522,299,0.035915727847997285,1,1,-0.18325053060976135,-1.0417596792253108,1.1078607669030054,2,0,0,1.4991118443918148,0
2411,15613326,1045,-0.5641972633895778,0,0,-0.5646648934149681,-1.3875375865624426,0.9885027204141622,1,1,0,-0.25523053449687894,0
2412,15739502,72,-1.0504957218062334,1,0,-0.7553720748175714,1.378685672134612,0.9381359282119511,2,1,1,-1.33455468317949,0
2413,15670914,2294,1.0705932989472646,0,1,-0.08789693990845966,-1.0417596792253108,-1.2258476714090278,2,1,0,1.4016939670616775,0
2414,15604073,243,1.7017466173178177,1,0,-1.3274936190253817,1.03290776479748,0.9404031230267306,1,1,1,0.6256703347771001,0
2415,15806027,1941,-0.9780682918292848,0,0,1.247053329909764,1.378685672134612,-1.2258476714090278,1,1,0,1.3052003151223366,1
2416,15574886,2100,0.5739480648196164,0,1,-0.6600184841162697,0.3413519501232164,0.28849726603463083,1,1,1,0.814839883537262,0
2417,15707120,576,2.063883767202561,0,1,0.6749317857019538,1.378685672134612,0.6595876616645604,1,1,0,-0.1942274853441341,0
2418,15800845,111,0.8429642333054258,2,0,-0.5646648934149681,1.03290776479748,0.5592444976311834,1,1,1,-0.9562493203206556,0
2419,15603914,99,-0.3779553005917097,0,1,0.10281024149414371,0.3413519501232164,-1.2258476714090278,1,1,1,-1.386780634194804,1
2420,15722765,2082,-0.7297456747654606,2,0,1.7238212834162723,-1.7333154938995745,0.9669972252468577,1,0,1,0.14673708504643504,0
2421,15783305,927,-0.5952375905225558,0,0,0.6749317857019538,0.6871298574603482,0.3568695533783334,1,1,0,0.7906803014308305,0
2422,15574842,1594,0.025568952137004615,1,0,-1.3274936190253817,-1.0417596792253108,1.3107054657155979,3,1,1,1.7261539412637144,0
2423,15607837,1886,0.9878190932593233,0,0,-0.9460792562201749,-0.35020386455104724,0.46660973185961996,1,1,1,-0.9908960349000016,0
2424,15714877,1622,0.11868993353593868,0,0,-0.9460792562201749,1.7244635794717436,-1.2258476714090278,2,1,0,0.6506628500202987,0
2425,15782941,501,-0.8021731047424093,0,1,-0.7553720748175714,-1.0417596792253108,-1.2258476714090278,2,1,1,-0.1414221328232449,0
2426,15630167,997,0.3463189991777775,2,0,0.0074566507928420294,-0.35020386455104724,1.013522479734136,1,1,1,0.3568548152512736,0
2427,15759038,2804,1.474117551675979,0,0,0.1981638321954454,-0.695981771888179,1.046899895494537,1,1,0,0.049227046012229464,0
2428,15661821,1336,1.5258514302309423,1,0,0.9609925578058589,-0.004425957213915414,0.898892911162756,1,1,1,-1.189475641425534,1
2429,15728006,812,-1.3091651145810503,0,1,0.10281024149414371,-1.0417596792253108,1.667316330146149,1,1,0,1.3895929614275253,0
2430,15712176,371,1.7120933930288105,0,1,-0.7553720748175714,1.03290776479748,-1.2258476714090278,2,1,1,-1.246492957712344,0
2431,15689351,1334,0.9464319904153525,1,0,0.1981638321954454,-0.35020386455104724,0.2615597028723238,1,0,1,-0.45813565496334463,1
2432,15782247,2878,-1.1436167032051676,0,1,-1.6135543911292867,-0.35020386455104724,-1.2258476714090278,3,1,1,1.4979410429701343,1
2433,15769064,1686,-1.1746570303381456,1,1,0.0074566507928420294,-0.695981771888179,0.9427701667295063,1,1,0,-1.1887360872228894,1
2434,15718153,1362,1.122327177502228,2,0,3.344832325338401,0.3413519501232164,0.840332580114514,1,1,1,-0.9015431761258634,0
2435,15613189,337,1.277528813167118,0,0,1.247053329909764,-1.0417596792253108,-0.31901894872149356,1,1,0,0.229118171742831,1
2436,15661734,2582,-0.4400359548576657,1,1,0.2935174228967471,1.03290776479748,0.8799661778058427,2,1,0,-0.5027533964728231,0
2437,15592645,994,0.553254513397631,2,1,-0.18325053060976135,-0.35020386455104724,-1.2258476714090278,2,0,0,-1.2938339906320317,0
2438,15768387,1966,-0.7193988990544679,0,1,0.1981638321954454,1.03290776479748,-1.2258476714090278,2,0,0,-1.223370107831675,0
2439,15792525,1537,-0.23310044063781224,1,0,2.105235646221479,-1.3875375865624426,0.33457824906520267,1,1,1,0.866531122778973,1
2440,15586976,52,-0.8746005347193581,0,0,0.2935174228967471,0.3413519501232164,-1.2258476714090278,1,1,0,1.4017600452645942,1
2441,15790659,2425,0.522214186264653,2,1,1.9145284648188758,0.6871298574603482,-1.2258476714090278,2,0,1,-1.2605747444239306,0
2442,15691446,2619,0.8740045604384039,2,1,-0.9460792562201749,1.7244635794717436,-1.2258476714090278,2,1,1,-0.08807476514843054,0
2443,15772632,2655,0.3049318963338068,0,0,-0.4693113027136664,-1.3875375865624426,-1.2258476714090278,2,1,0,1.1641037023241696,0
2444,15706587,1335,-0.936681188985314,0,1,1.7238212834162723,-1.7333154938995745,-1.2258476714090278,2,0,1,0.2902479867111716,0
2445,15572461,1464,0.12903670924693136,1,0,-0.9460792562201749,-0.35020386455104724,0.4203712023492709,2,0,0,-1.3723300267769374,0
2446,15654409,2690,0.1497302606689167,0,0,-0.4693113027136664,-0.004425957213915414,-0.13894171962530566,1,1,1,-1.2250318007450238,0
2447,15568025,1236,1.1119804017912354,0,1,1.1516997392084622,1.03290776479748,0.08373476337970519,1,1,1,0.28569832855034444,0
2448,15715769,1108,-0.30552787061476094,0,1,-1.23214002832408,-1.0417596792253108,-0.020007429893869614,1,0,1,-0.9715206885747514,0
2449,15667458,1470,1.1740610560571914,1,1,-1.0414328469214764,1.7244635794717436,0.7618853316194862,1,1,0,1.1493788703641983,0
2450,15567980,930,-1.1746570303381456,1,0,0.6749317857019538,-0.004425957213915414,0.3885229330421293,1,0,1,0.708906438641238,1
2451,15679294,318,-0.6366246933665265,0,0,0.6749317857019538,1.7244635794717436,0.4928810481079559,2,1,0,-1.096654024778281,0
2452,15606507,2178,-0.9884150675402774,0,1,-1.4228472097266833,-0.004425957213915414,-1.2258476714090278,2,1,0,-1.2620375071684984,0
2453,15578825,1026,0.8636577847274112,0,0,-0.9460792562201749,-1.7333154938995745,1.0178619797203483,1,1,0,-1.431906308416703,0
2454,15619935,2710,1.3706497945660523,2,0,1.9145284648188758,1.378685672134612,0.797172056854542,1,1,1,-1.663546752651579,0
2455,15636089,1228,0.2842383449118215,1,0,1.1516997392084622,-1.3875375865624426,1.1101199481633703,1,0,0,0.16742477925961366,1
2456,15727490,2389,0.10834315782494601,0,1,0.7702853764032556,-0.004425957213915414,-1.2258476714090278,1,0,1,0.12438474178977672,1
2457,15591766,633,-0.4503827305686584,2,0,-1.3274936190253817,-0.35020386455104724,0.7161072609457597,1,0,1,0.264278035734828,0
2458,15641629,2089,-1.1746570303381456,2,0,-0.08789693990845966,-1.3875375865624426,-1.2258476714090278,2,0,1,-1.023451722137047,0
2459,15813303,2246,-1.4229796474019698,2,1,4.679782595156625,1.7244635794717436,-1.2258476714090278,2,1,1,-0.8196827161124484,0
2460,15756920,985,-0.7711327776094312,0,1,2.2959428276240823,1.378685672134612,-0.09344460416933029,1,0,0,-0.3675067913128821,1
2461,15726403,1014,0.09799638211395333,1,1,0.1981638321954454,-1.3875375865624426,0.8560931581224974,1,1,0,-1.2879100797405438,1
2462,15592765,1681,-0.13997945923887817,0,1,0.10281024149414371,1.03290776479748,0.785086655171859,1,1,1,1.2945403359817929,0
2463,15704442,900,0.2221576906458654,0,0,1.3424069206110656,1.378685672134612,1.4892460156173768,4,1,1,0.8211300067849154,1
2464,15641136,678,-0.22275366492681956,0,1,-0.6600184841162697,-1.0417596792253108,-1.2258476714090278,2,0,1,-0.3847281621130533,0
2465,15725818,474,-0.6987053476324826,1,1,0.10281024149414371,-0.35020386455104724,0.4897148927590261,1,1,1,-1.6424712837212836,0
2466,15612071,2831,1.1637142803461988,2,0,-0.6600184841162697,1.7244635794717436,0.29919215575541475,1,0,1,-0.32656786680579075,0
2467,15719809,812,-1.3919393202689916,1,1,-0.6600184841162697,-0.695981771888179,1.1007450511256431,2,0,0,0.19703842145679384,0
2468,15716518,2905,-0.3469149734587316,0,0,-1.1367864376227783,-0.35020386455104724,-1.2258476714090278,2,0,0,1.5681221806180103,0
2469,15742210,2679,0.5118674105536603,0,1,-0.08789693990845966,1.378685672134612,-0.16865742183182167,1,1,1,0.014958716089585867,0
2470,15630617,1573,0.7912303547504624,1,1,-0.27860412131106305,0.3413519501232164,1.0246598779296552,1,1,1,0.22507435961433242,1
2471,15720838,958,0.3980528777327409,2,0,-0.7553720748175714,-0.695981771888179,1.0147362126856645,1,0,1,0.3577496532307729,0
